ID|ContainsAbbr|Text
188446|0|a) Ergeht eine einstweilige Anordnung nicht, hätte die noch zu erhebende Verfassungsbeschwerde aber Erfolg, so würden die Daten der Antragsteller sowie aller melderechtlich erfassten Personen zu Unrecht in nicht anonymisierter Form zusammengeführt und für die gesetzlich vorgesehenen Zwecke genutzt, obwohl dies für deren Erfüllung nicht erforderlich oder sonst unverhältnismäßig wäre.
188446|0|14
188446|1|In einer solchen zweckändernden Übermittlung der in § 9a Abs. 2 bis 4 ZensVorbG 2021 genannten personenbezogenen Merkmale aller zum maßgeblichen Stichtag melderechtlich erfassten Personen liegt allerdings nicht nur aufgrund der Streubreite und Anlasslosigkeit der Maßnahme ein erheblicher Grundrechtseingriff.
188446|1|So trägt die nicht anonymisierte oder pseudonymisierte Weitergabe und Sammlung von Merkmalen wie Geschlecht, Staatsangehörigkeit, Familienstand oder die Zugehörigkeit zu einer öffentlich-rechtlichen Religionsgesellschaft in Verbindung mit personenbezogenen Angaben über Ehegatten, Lebenspartner und minderjährige Kinder oder gesetzliche Vertreter das Potential in sich, einzelne Lebensbereiche des Betroffen abzubilden und in vielgestaltiger Weise für eine weitere Verknüpfung und Verwendung zu erschließen (vgl. BVerfGE 65, 1 <44 f., 53>).
188446|1|Dies gilt umso mehr, als sich der Gesetzgeber zur Erreichung der in § 9a Abs. 1 Satz 1 ZensVorbG 2021 genannten Zwecke bewusst gegen eine im Kontext statistischer Erhebung sonst übliche und grundsätzlich auch verfassungsrechtlich gebotene frühzeitige Anonymisierung beziehungsweise Trennung von Erhebungs- und Hilfsmerkmalen (vgl. BVerfGE 65, 1 <48 ff., 53 f., 61>) entschieden hat (BTDrucks 19/3828, S. 15).
188446|0|15
188446|0|Jedoch verdichtet und konkretisiert sich der in der Speicherung für Einzelne liegende Nachteil für ihre Freiheit und Privatheit auch bei der Sammlung von Daten zu statistischen Zwecken erst durch einen Abruf der Daten zu einer möglicherweise irreparablen Beeinträchtigung.
188446|0|Die Datenbevorratung ermöglicht zwar den Abruf, doch führt erst dieser zu konkreten Belastungen.
188446|0|Das Gewicht eines denkbaren Einschüchterungseffekts hängt dann davon ab, unter welchen Voraussetzungen die bevorrateten Daten abgerufen und verwendet werden können.
188446|0|Je weiter die Befugnisse staatlicher Stellen insoweit reichen, desto eher müssen die Bürgerinnen und Bürger befürchten, dass diese Stellen ihr Kommunikationsverhalten überwachen oder - wie im Fall der Erhebung für statistische Zwecke relevanter Daten - diese für Zwecke des Verwaltungsvollzugs auswerten oder mit Daten aus anderen Quellen verknüpfen.
188446|1|Mit der Speicherung allein ist in der Regel jedoch noch kein derart schwerwiegender Nachteil verbunden, dass er die Außerkraftsetzung eines Gesetzes erforderte (vgl. BVerfGE 121, 1 <20> sowie BVerfG, Beschluss der 3. Kammer des Ersten Senats vom 8. Juni 2016 - 1 BvQ 42/15 -, juris, Rn. 18 jeweils zur Vorratsdatenspeicherung).
188446|0|16
188446|1|Vorliegend dient die Übermittlung und Speicherung der in § 9a Abs. 2 bis 4 ZensVorbG 2021 genannten Merkmale jedoch ausschließlich der Verfolgung der in § 9a Abs. 1 Satz 2 ZensVorbG 2021 genannten Zwecke, das heißt der Vorbereitung und Ermöglichung der statistischen Erhebungen zum Zensus 2021. Eine Nutzung zu anderen als den hier genannten Zwecken - insbesondere eine Verknüpfung mit anderen Datenbeständen oder eine Verwendung zu Zwecken des Verwaltungsvollzuges - hat der Gesetzgeber hingegen ausdrücklich ausgeschlossen (§ 9a Abs. 5 Satz 5 ZensVorbG 2021).
188446|0|An den Inhalt der Daten selbst dürfen die Behörden hierfür nicht anknüpfen und an ihm haben sie auch keinerlei Interesse.
188446|0|Da die Pilotdatenübermittlung als Teil des Zensus zudem den Vorgaben des Bundesstatistikgesetzes zur Geheimhaltung und zu Sicherheitsanforderungen an die elektronische Datenübermittlung unterliegen (§§ 11a, 16 BStatG), bleiben auch insoweit die Nachteile begrenzt.
188446|0|17
188446|0|b) Angesichts dieser eng begrenzten Verwendungszwecke und der Vorgaben des Bundesstatistikgesetzes zur Geheimhaltung und zu Sicherheitsanforderungen an die elektronische Datenübermittlung (§§ 11a, 16 BStatG), deren Einhaltung vom Bundesbeauftragten für den Datenschutz und die Informationsfreiheit in Ausfüllung seiner Beratungs- und Kontrolltätigkeit auch weiter überwacht wird, überwiegen diese Nachteile nicht mit der erforderlichen Deutlichkeit gegenüber den Nachteilen, die bei Erlass der hilfsweise begehrten einstweiligen Anordnung trotz späterer Erfolglosigkeit einer noch zu erhebenden Verfassungsbeschwerde einzutreten drohen.
188446|0|18
188446|1|Denn bei der Erforderlichkeit (vgl. BVerfGE 65, 1 <44, 54>) der Übermittlung sämtlicher nicht anonymisierter Meldedaten für die in § 9a Abs. 1 Satz 1 ZensVorbG 2021 genannten Zwecke, deren Erreichung der Gesetzgeber als notwendige Voraussetzung für eine ungefährdete und erfolgreiche Durchführung des Zensus 2021 ansieht, drohte eine Aussetzung der Vollziehung des Gesetzes die Prüfung der Übermittlungswege und der Qualität der zu übermittelnden Daten beziehungsweise die Prüfung und Weiterentwicklung der Programme zu vereiteln.
188446|1|Es würden damit die Durchführung des auch unionsrechtlich vorgeschriebenen Zensus 2021 erschwert und dem Bund (sowie mittelbar auch den Ländern und den Kommunen) notwendige Entscheidungsgrundlagen und Strukturdaten für politische Entscheidungen möglicherweise entzogen (vgl. BVerfG, Urteil des Zweiten Senats vom 19. September 2018 - 2 BvF 1/15 -, juris, Rn. 147 f.).
188446|0|Angesicht des unionsrechtlich vorgegebenen Termins des Zensus könnte dies auch nicht rechtzeitig nachgeholt werden.
188446|0|Nach dem bei vorläufiger Betrachtung nicht unplausibel erscheinenden Vortrag des Bundesministeriums des Innern, für Bau und Heimat ist der Probedurchlauf mit Daten aller Meldebehörden erforderlich, weil sonst die Qualität der Merkmale und der Programme nicht überprüft werden könnten.
188446|0|Dies gelte insbesondere für die Verarbeitung der Originalschreibweisen für Namen und die Prüfung von Mehrfachfällen.
188446|0|19
188446|0|c) Auch eine Beschränkung der Pilotdatenübermittlung auf eine stichprobenhafte Übermittlung nicht anonymisierter Daten im Wege der einstweiligen Anordnung erscheint angesichts der vorgenannten Umstände nicht geboten.
188446|1|Zwar wird aus den Gesetzesmaterialien und den hier vorliegenden Stellungnahmen nicht mit abschließender Gewissheit deutlich, ob eine nicht anonymisierte Datenübermittlung sämtlicher Datensätze und insbesondere eine dauerhafte Speicherung sämtlicher Datensätze über eine Dauer von bis zu zwei Jahren für die Erreichung der in § 9a Abs. 1 Satz 1 ZensVorbG 2021 genannten Zwecke erforderlich ist oder eine grundrechtsfreundlichere Ausgestaltung des Probetestlaufs auch durch Anpassung der vorgesehenen Verfahren erreicht werden könnte.
188446|0|Die vom Bundesministerium des Innern, für Bau und Heimat vorgelegte Stellungnahme lässt es jedoch zumindest plausibel erscheinen, dass eine Beschränkung auf eine nicht anonymisierte Teildatenlieferung die Gefahr in sich trüge, zumindest einzelne der vom Gesetzgeber zum Zweck der Durchführung des Zensus 2021 und zur Steigerung der Validität seiner Ergebnisse als erforderlich erachteten Prüf- und Optimierungsmaßnahmen zu vereiteln und so die Durchführung des Zensus 2021 in seiner vorgesehenen Form zu gefährden.
188446|0|Unter diesen Umständen ist es jedenfalls nicht ausgeschlossen, dass eine Beschränkung der Datenübermittlung auf eine stichprobenhafte Übermittlung nicht anonymisierter Daten in ihrer Wirkung einer vollständigen Aussetzung des Gesetzesvollzuges gleichkäme, die aus den oben genannten Gründen nicht geboten ist.
188446|0|20
188446|0|Diese Entscheidung ist unanfechtbar.
188455|0|Der Streitwert wird für das Zulassungsverfahren auf 130,49 Euro festgesetzt.
188455|0|1
188455|0|G r ü n d e    2
188455|0|Der Antrag der Klägerin auf Zulassung der Berufung hat keinen Erfolg.
188455|0|3
188455|1|Die Berufung ist gemäß § 124a Abs. 4 Satz 4 und Abs. 5 Satz 2 VwGO zuzulassen, wenn einer der Gründe des § 124 Abs. 2 VwGO innerhalb der Begründungsfrist dargelegt ist und vorliegt.
188455|1|„Darlegen“ i. S. v. § 124a Abs. 4 Satz 4 VwGO bedeutet, unter konkreter Auseinandersetzung mit dem angefochtenen Urteil fallbezogen zu erläutern, weshalb die Voraussetzungen des jeweils geltend gemachten Zulassungsgrundes im Streitfall vorliegen sollen.
188455|0|Die Zulassungsbegründung soll es dem Oberverwaltungsgericht ermöglichen, die Zulassungsfrage allein auf ihrer Grundlage zu beurteilen, also ohne weitere aufwändige Ermittlungen.
188455|0|4
188455|0|Hiervon ausgehend rechtfertigt das fristgerecht vorgelegte, gänzlich ungeordnete Zulassungsvorbringen die begehrte Zulassung der Berufung aus keinem der– (allenfalls) sinngemäß benannten – Zulassungsgründe.
188455|0|Es genügt ganz überwiegend bereits nicht den Anforderungen an eine hinreichende Darlegung und greift im Übrigen in der Sache nicht durch.
188455|0|5
188455|1|1. Die Berufung kann zunächst nicht wegen der sinngemäß geltend gemachten ernstlichen Zweifel an der Richtigkeit der erstinstanzlichen Entscheidung i. S. d. § 124 Abs. 2 Nr. 1 VwGO zugelassen werden.
188455|0|Ernstliche Zweifel in diesem Sinne sind begründet, wenn zumindest ein einzelner tragender Rechtssatz der angefochtenen Entscheidung oder eine erhebliche Tatsachenfeststellung mit schlüssigen Gegenargumenten in Frage gestellt wird und sich die Frage, ob die Entscheidung etwa aus anderen Gründen im Ergebnis richtig ist, nicht ohne weitergehende Prüfung der Sach- und Rechtslage beantworten lässt.
188455|0|Diese Voraussetzungen sind hier nicht erfüllt.
188455|0|6
188455|1|Das Verwaltungsgericht hat zur Begründung der Klageabweisung ausgeführt: Die Klägerin habe keinen Anspruch auf weitere Beihilfe zu ihren Aufwendungen für die ihr von dem Arzt U.      unter dem 16. März 2013 bzw. unter dem 20. März 2013 in Rechnung gestellten beiden ayurvedischen Massagen.
188455|0|Nicht entscheidungserheblich sei die Frage, ob Behandlungen nach der ayurvedischen Medizin wissenschaftlich anerkannt oder zumindest (nur) wissenschaftlich noch nicht anerkannt seien.
188455|0|Zwei isolierte Massagen seien nämlich auch dann keine ayurvedische Behandlung, wenn dabei eine größere Menge „medizinierten Öles“ zum Einsatz komme.
188455|1|Zugrunde zu legen sei, dass sich die Behandlung bei Herrn U.      im Frühjahr 2013 auf die beiden in Rechnung gestellten ayurvedischen Massagen beschränkt habe.
188455|1|Denn die Klägerin habe trotz wiederholter Aufforderung durch das Gericht – zuletzt mit Fristsetzung nach § 87b Abs. 3 VwGO bis zum 4. April 2018 – weder dargelegt noch nachgewiesen, dass die beiden Massagen Teil einer umfassenden ayurvedischen Behandlung waren.
188455|1|Dass zwei isolierte Massagen keine ayurvedische Behandlung im medizinischen Sinne darstellten, ergebe sich ohne weiteres aus dem Gutachten von Dr. N.         aus dem Jahr 2008, aus dem vom Gericht eingeholten Sachverständigengutachten von Dr. L.      und aus allgemein zugänglichen Quellen, nämlich aus den im Internet verfügbaren Erläuterungen einschlägiger Kliniken (Kliniken F.     -Mitte und I.    -klinik) zu Ayurveda-Behandlungen.
188455|0|Der weitere, auf Genehmigung der fraglichen beiden Massagen durch das Finanzministerium NRW gerichtete Klageantrag bleibe ebenfalls ohne Erfolg, weil er voraussetze, dass die ayurvedische Therapie als wissenschaftlich noch nicht anerkannte Heilbehandlung akzeptiert werde.
188455|0|7
188455|0|Hiergegen macht die Klägerin mit ihrem Zulassungsvorbringen, soweit sich dieses nicht in einer von vornherein nicht zielführenden Bezugnahme auf nicht konkretisiertes erstinstanzliches Vorbringen erschöpft    8
188455|1|– vgl. insoweit OVG NRW, Beschluss vom 10. Januar 2019 – 1 A 4171/18 –, juris, Rn. 33 f. –,    9
188455|0|unter den Gliederungspunkten „Einheitlichkeit der Rechtsprechung“ und „Fortbildung des Rechts“ das Folgende geltend.
188455|1|Gerügt werde zunächst, dass das Verwaltungsgericht sie trotz der seinerzeit schon 4,5jährigen Verfahrensdauer erstmals am 2. März 2018 zu der Erklärung aufgefordert habe, ob die beiden Massagen Teil einer Ayurveda-Behandlung waren.
188455|1|Ferner führt sie gegen diese Aufforderung zwei Äußerungen des Sachverständigen Dr. L.      an.
188455|1|Dieser habe die konkret durchgeführte Behandlung in seinem Gutachten für beihilfefähig erachtet und in der (ersten) mündlichen Verhandlung vom 1. März 2018 außerdem das Vorliegen guter Evidenzen für die Wirksamkeit von Ayurveda schon im Jahre 2013 festgestellt.
188455|1|Die ferner ergangene gerichtliche Aufforderung nach § 87b Abs. 3 VwGO vom 19. März 2018 sei schon wegen der falschen Jahresangabe 2018 unwirksam.
188455|0|Unabhängig davon hätte das Verwaltungsgericht durch Befragung des Arztes aufklären müssen, ob die beiden Massagen Teil einer Ayurveda-Behandlung waren.
188455|1|Auch habe sie zu der Aufforderung nach § 87b Abs. 3 VwGO mit den (in der Zulassungsbegründung noch einmal wörtlich zitierten) Schriftsätzen vom 14. März 2018 und vom 19. März 2018 ausreichend vorgetragen.
188455|1|Die Sanktion des § 87b Abs. 3 VwGO greife nicht, weil der Sachverständige die Massage eines Masseurs als Teil einer Ayurveda-Behandlung angesehen habe.
188455|1|Außerdem sei die in der Verfügung vom 19. März 2018 geäußerte Unterstellung des Verwaltungsgerichts unsinnig, sie – die Klägerin – wolle die Erledigung des Rechtsstreits verzögern.
188455|0|Die weitere Unterstellung im angefochtenen Urteil, die konkreten Massagen seien keine ayurvedischen Behandlung, und die entsprechende rechtliche Bewertung verließen unzulässig (und das Recht auf Gehör verletzend) den Boden der Tatsachen und stellten „'folgerichtig' eine unzulässige Beweiswertung dar“.
188455|1|Indem das Verwaltungsgericht die I.    -klinik zitiert habe, habe es Tatsachen in das Verfahren eingeführt, ohne ihr zuvor Gelegenheit zur Stellungnahme zu geben.
188455|1|Die Einführung, „Verdrehung“ bzw. Nichtberücksichtigung der vom Sachverständigen angegebenen Tatsache, Massagen seien Teil der klägerischen Ayurveda-Behandlung, stellten einen schweren Verfahrensfehler dar.
188455|0|Die Abweisung des auf die Genehmigung der beiden Massagen gerichteten Klageantrags sei „keinesfalls ausreichend“, weil das Gutachten des Sachverständigen zu einer allgemeinen Zulassung „der Ayurveda“ zwinge.
188455|0|10
188455|1|Dieses Vorbringen lässt sich dem Zulassungsgrund des §124 Abs. 2 Nr. 1 VwGO (nur) insoweit zuordnen, als die Klägerin die Annahme des Verwaltungsgerichts, die konkret erfolgten beiden Massagen stellten keine ayurvedischen Behandlung dar, für eine „Verdrehung“ der im Sachverständigengutachten geäußerten Einschätzung bzw. für eine tatsachenwidrige Nichtbeachtung dieser Äußerungen hält und deswegen die entsprechende Beweiswürdigung bemängelt.
188455|1|§ 124 Abs. 2 Nr. 1 VwGO erfasst in Abgrenzung zu § 124 Abs. 2 Nr. 5 VwGO nämlich grundsätzlich auch Fehler bei der Feststellung und Würdigung des entscheidungserheblichen Sachverhalts und bei der Beweiswürdigung.
188455|0|11
188455|1|Vgl. Seibert, in: Sodan/Ziekow, VwGO, 5. Aufl. 2018, § 124 Rn. 82 bis 85 und Rn. 189 f., sowie Kuhlmann, in: Wysk, VwGO, 2. Aufl. 2016, § 124 Rn. 16, jeweils m. w. N.    12
188455|1|Zwar entscheidet das Gericht gemäß § 108 Abs. 1 Satz 1 VwGO nach seiner freien, aus dem Gesamtergebnis des Verfahrens gewonnenen Überzeugung.
188455|0|Daraus folgt aber auch die Verpflichtung, der Überzeugungsbildung den im Verfahren festgestellten Sachverhalt vollständig und richtig zugrunde zu legen.
188455|0|Das Gericht darf nicht einzelne erhebliche Tatsachenfeststellungen oder Beweisergebnisse bei seiner rechtlichen Würdigung außer Acht lassen, insbesondere Umstände übergehen, deren Entscheidungserheblichkeit sich ihm auf der Grundlage seiner Rechtsauffassung hätte aufdrängen müssen.
188455|0|In solchen Fällen fehlt es an einer tragfähigen Tatsachengrundlage für die innere Überzeugungsbildung des Gerichts, auch wenn die darauf basierende rechtliche Würdigung als solche nicht zu beanstanden ist.
188455|0|13
188455|1|Vgl. BVerwG, Beschluss vom 15. Februar 2010– 2 B 126.09 –, juris, Rn. 4, m. w. N.    14
188455|0|Die in Rede stehende Rüge der Klägerin zeigt einen Fehler dieser Art nicht auf.
188455|0|Das Verwaltungsgericht hat seiner Entscheidung die Rechtsauffassung zugrunde gelegt, eine Ayurveda-Behandlung liege wegen des ganzheitlichen Ansatzes dieses Medizin- und Heilsystems nur vor, wenn sie dessen drei Kernelemente (innerliche Therapie, Ernährungstherapie und manuelle Therapien) umfasse; die hier nur nachgewiesenen beiden Massagen genügten dem nicht.
188455|1|Eine gegenteilige Aussage hat der Sachverständige Dr. L.      entgegen der Ansicht der Klägerin nicht getroffen.
188455|1|In seinem Gutachten vom 21. August 2016 führt dieser zwar schlussfolgernd aus, dass es sich bei der durchgeführten Behandlung bei korrekter Indikationsstellung „um eine zu diesem Zeitpunkt wissenschaftlich anerkannte Heilbehandlung gehandelt“ habe, für die die Kosten erstattet werden sollten.
